**ACTUATORS**
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,ZONE 5,[kg/s]
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,ZONE 5,[kg/s]
Actuator,Sizing:Zone,Zone Design Heating Load,ZONE 5,[W]
Actuator,Sizing:Zone,Zone Design Cooling Load,ZONE 5,[W]
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,ZONE 5,[m3/s]
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,ZONE 5,[m3/s]
Actuator,Zone Temperature Control,Heating Setpoint,ZONE 1,[C]
Actuator,Zone Temperature Control,Cooling Setpoint,ZONE 1,[C]
Actuator,Zone Temperature Control,Heating Setpoint,ZONE 2,[C]
Actuator,Zone Temperature Control,Cooling Setpoint,ZONE 2,[C]
Actuator,Zone Temperature Control,Heating Setpoint,ZONE 3,[C]
Actuator,Zone Temperature Control,Cooling Setpoint,ZONE 3,[C]
Actuator,Zone Temperature Control,Heating Setpoint,ZONE 4,[C]
Actuator,Zone Temperature Control,Cooling Setpoint,ZONE 4,[C]
Actuator,Zone Temperature Control,Heating Setpoint,ZONE 5,[C]
Actuator,Zone Temperature Control,Cooling Setpoint,ZONE 5,[C]
Actuator,AirTerminal:SingleDuct:ConstantVolume:NoReheat,Mass Flow Rate,ZONE 1 AIR TERMINAL,[kg/s]
Actuator,AirTerminal:SingleDuct:ConstantVolume:NoReheat,Mass Flow Rate,ZONE 2 AIR TERMINAL,[kg/s]
Actuator,AirTerminal:SingleDuct:ConstantVolume:NoReheat,Mass Flow Rate,ZONE 3 AIR TERMINAL,[kg/s]
Actuator,AirTerminal:SingleDuct:ConstantVolume:NoReheat,Mass Flow Rate,ZONE 4 AIR TERMINAL,[kg/s]
Actuator,AirTerminal:SingleDuct:ConstantVolume:NoReheat,Mass Flow Rate,ZONE 5 AIR TERMINAL,[kg/s]
Actuator,Fan,Fan Air Mass Flow Rate,VAV SUPPLY FAN,[kg/s]
Actuator,Fan,Fan Pressure Rise,VAV SUPPLY FAN,[Pa]
Actuator,Fan,Fan Total Efficiency,VAV SUPPLY FAN,[fraction]
Actuator,Fan,Fan Autosized Air Flow Rate,VAV SUPPLY FAN,[m3/s]
Actuator,Sizing:System,Main Supply Volume Flow Rate,VAV AIR LOOP,[m3/s]
Actuator,Sizing:System,Main Supply Coincident Peak Cooling Mass Flow Rate,VAV AIR LOOP,[kg/s]
Actuator,Sizing:System,Main Supply Coincident Peak Heating Mass Flow Rate,VAV AIR LOOP,[kg/s]
Actuator,Sizing:System,Main Supply Noncoincident Peak Cooling Mass Flow Rate,VAV AIR LOOP,[kg/s]
Actuator,Sizing:System,Main Supply Noncoincident Peak Heating Mass Flow Rate,VAV AIR LOOP,[kg/s]
Actuator,Sizing:System,Main Heating Volume Flow Rate,VAV AIR LOOP,[m3/s]
Actuator,Sizing:System,Main Cooling Volume Flow Rate,VAV AIR LOOP,[m3/s]
Actuator,Outdoor Air Controller,Air Mass Flow Rate,VAV OA CONTROLLER,[kg/s]
Actuator,Coil:Cooling:DX:SingleSpeed,Autosized Rated Air Flow Rate,VAV DX COOLING COIL,[m3/s]
Actuator,Coil:Cooling:DX:SingleSpeed,Autosized Rated Sensible Heat Ratio,VAV DX COOLING COIL,[W/W]
Actuator,Coil:Cooling:DX:SingleSpeed,Autosized Rated Total Cooling Capacity,VAV DX COOLING COIL,[W]
Actuator,Curve,Curve Result,DX CAPFT,[unknown]
Actuator,Curve,Curve Result,DX EIRFT,[unknown]
Actuator,Curve,Curve Result,DX CAPFFF,[unknown]
Actuator,Curve,Curve Result,DX EIRFFF,[unknown]
Actuator,Curve,Curve Result,DX PLF,[unknown]
Actuator,System Node Setpoint,Temperature Setpoint,VAV SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,VAV SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,VAV SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,VAV SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,VAV SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,VAV SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,VAV SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,VAV SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,VAV SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,OA MIXER OUTLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,OA MIXER OUTLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,OA MIXER OUTLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,OA MIXER OUTLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,OA MIXER OUTLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,OA MIXER OUTLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,OA MIXER OUTLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,OA MIXER OUTLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,OA MIXER OUTLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,DX COIL OUTLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,DX COIL OUTLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,DX COIL OUTLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,DX COIL OUTLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,DX COIL OUTLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,DX COIL OUTLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,DX COIL OUTLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,DX COIL OUTLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,DX COIL OUTLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,VAV SUPPLY OUTLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,VAV SUPPLY OUTLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,VAV SUPPLY OUTLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,VAV SUPPLY OUTLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,VAV SUPPLY OUTLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,VAV SUPPLY OUTLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,VAV SUPPLY OUTLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,VAV SUPPLY OUTLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,VAV SUPPLY OUTLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 1 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 1 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 1 AIR NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 1 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 1 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 1 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 1 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 1 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 1 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 1 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 1 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 1 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 1 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 1 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 1 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 1 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 1 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 1 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 1 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 1 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 1 RETURN NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 1 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 1 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 1 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 1 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 1 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 1 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 2 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 2 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 2 AIR NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 2 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 2 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 2 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 2 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 2 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 2 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 2 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 2 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 2 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 2 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 2 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 2 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 2 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 2 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 2 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 2 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 2 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 2 RETURN NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 2 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 2 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 2 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 2 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 2 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 2 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 3 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 3 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 3 AIR NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 3 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 3 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 3 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 3 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 3 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 3 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 3 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 3 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 3 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 3 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 3 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 3 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 3 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 3 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 3 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 3 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 3 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 3 RETURN NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 3 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 3 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 3 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 3 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 3 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 3 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 4 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 4 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 4 AIR NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 4 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 4 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 4 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 4 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 4 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 4 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 4 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 4 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 4 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 4 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 4 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 4 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 4 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 4 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 4 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 4 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 4 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 4 RETURN NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 4 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 4 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 4 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 4 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 4 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 4 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 5 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 5 AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 5 AIR NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 5 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 5 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 5 AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 5 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 5 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 5 AIR NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 5 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 5 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 5 SUPPLY INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 5 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 5 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 5 SUPPLY INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 5 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 5 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 5 SUPPLY INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 5 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 5 RETURN NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 5 RETURN NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 5 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 5 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 5 RETURN NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 5 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 5 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 5 RETURN NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,VAV DEMAND INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,VAV DEMAND INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,VAV DEMAND INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,VAV DEMAND INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,VAV DEMAND INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,VAV DEMAND INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,VAV DEMAND INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,VAV DEMAND INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,VAV DEMAND INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,VAV RETURN AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,VAV RETURN AIR NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,VAV RETURN AIR NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,VAV RETURN AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,VAV RETURN AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,VAV RETURN AIR NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,VAV RETURN AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,VAV RETURN AIR NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,VAV RETURN AIR NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,OA INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,OA INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,OA INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,OA INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,OA INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,OA INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,OA INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,OA INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,OA INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 1 VAV INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 1 VAV INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 1 VAV INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 1 VAV INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 1 VAV INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 1 VAV INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 1 VAV INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 1 VAV INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 1 VAV INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 2 VAV INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 2 VAV INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 2 VAV INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 2 VAV INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 2 VAV INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 2 VAV INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 2 VAV INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Maximum Available Setpoint,ZONE 2 VAV INLET NODE,[kg/s]
Actuator,System Node Setpoint,Mass Flow Rate Minimum Available Setpoint,ZONE 2 VAV INLET NODE,[kg/s]
Actuator,System Node Setpoint,Temperature Setpoint,ZONE 3 VAV INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Minimum Setpoint,ZONE 3 VAV INLET NODE,[C]
Actuator,System Node Setpoint,Temperature Maximum Setpoint,ZONE 3 VAV INLET NODE,[C]
Actuator,System Node Setpoint,Humidity Ratio Setpoint,ZONE 3 VAV INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Maximum Setpoint,ZONE 3 VAV INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Humidity Ratio Minimum Setpoint,ZONE 3 VAV INLET NODE,[kgWater/kgDryAir]
Actuator,System Node Setpoint,Mass Flow Rate Setpoint,ZONE 3 VAV INLET NODE,[kg/s]
